age,purchase_history,rating,current_merchant_id,bonus_to_offer
22.0,"[['books and media', 200.1], ['sports and fitness', 1934.5], ['sports and fitness', 2965.0], ['home and kitchen', 11243.3], ['automotive', 16706.8], ['sports and fitness', 60.1], ['beauty and personal care', 490.2], ['food and beverages', 98.4], ['electronics', 5539.7], ['health and wellness', 444.1], ['home and kitchen', 19172.6], ['toys and games', 473.3], ['home and kitchen', 9451.7], ['toys and games', 127.3], ['sports and fitness', 1829.2], ['books and media', 649.7], ['toys and games', 731.8], ['books and media', 995.7], ['books and media', 791.5], ['sports and fitness', 3406.1], ['sports and fitness', 914.7], ['books and media', 363.0], ['food and beverages', 72.9], ['beauty and personal care', 240.7], ['books and media', 763.5], ['sports and fitness', 3311.0], ['toys and games', 469.0], ['home and kitchen', 6707.0], ['fashion', 1610.9], ['food and beverages', 44.7], ['food and beverages', 67.7]]",4.900158140839429,188,up-sell
20.0,"[['office supplies', 1488.0], ['health and wellness', 716.4], ['health and wellness', 365.5], ['travel and leisure', 3812.6], ['music', 3377.4], ['automotive', 51173.7], ['travel and leisure', 704.7], ['office supplies', 8602.5], ['automotive', 73989.6], ['books and media', 40.1], ['travel and leisure', 8633.4], ['pet supplies', 750.1], ['pet supplies', 821.8], ['travel and leisure', 5575.1], ['books and media', 829.7], ['music', 3491.9], ['music', 8913.4], ['travel and leisure', 9089.9], ['health and wellness', 72.2], ['office supplies', 4126.1], ['automotive', 41326.4], ['office supplies', 9063.7], ['office supplies', 8078.7], ['office supplies', 4377.3], ['music', 6499.2], ['pet supplies', 743.0], ['food and beverages', 25.0], ['pet supplies', 716.0], ['pet supplies', 835.7], ['office supplies', 8273.4]]",4.782715722369864,411,discount
24.0,"[['automotive', 32276.8], ['health and wellness', 457.4], ['food and beverages', 25.6], ['toys and games', 742.5], ['home and kitchen', 12892.1], ['pet supplies', 522.0], ['food and beverages', 38.2]]",4.853377981556835,232,discount
46.0,"[['pet supplies', 827.0], ['office supplies', 2515.8], ['automotive', 50423.2], ['travel and leisure', 3693.7], ['pet supplies', 824.9], ['automotive', 19091.4], ['music', 1933.7], ['automotive', 63503.7], ['garden and outdoor', 7707.7], ['office supplies', 1488.0], ['health and wellness', 113.3], ['automotive', 49985.5], ['art and crafts', 739.9], ['office supplies', 532.2], ['pet supplies', 742.9], ['music', 6161.2], ['pet supplies', 333.2], ['automotive', 7890.0], ['music', 9698.5], ['pet supplies', 379.5], ['garden and outdoor', 18678.2], ['pet supplies', 527.1], ['health and wellness', 570.7], ['office supplies', 3296.3], ['health and wellness', 408.5], ['travel and leisure', 6615.8], ['pet supplies', 470.0], ['garden and outdoor', 7906.3], ['art and crafts', 33.7], ['office supplies', 3690.6], ['pet supplies', 194.8], ['baby and kids', 931.3], ['pet supplies', 260.4], ['automotive', 10833.0], ['music', 1709.5], ['travel and leisure', 1316.6], ['pet supplies', 183.0], ['pet supplies', 245.6], ['office supplies', 9532.5], ['automotive', 77743.1], ['travel and leisure', 2289.1], ['travel and leisure', 6794.5], ['music', 6468.3]]",4.055512356131285,662,early-access
31.0,"[['food and beverages', 4.7], ['sports and fitness', 2462.5], ['food and beverages', 59.4], ['beauty and personal care', 262.4]]",4.131226970647853,83,welcome
27.0,"[['education and learning', 8247.4], ['party supplies', 91.9], ['industrial and scientific', 32441.1], ['baby and kids', 26.2], ['art and crafts', 426.0], ['party supplies', 880.5], ['industrial and scientific', 35892.8], ['party supplies', 892.9], ['industrial and scientific', 95937.9], ['education and learning', 809.0], ['party supplies', 121.5], ['education and learning', 8858.0], ['party supplies', 37.5], ['party supplies', 709.6]]",4.818990248814925,462,cashback
37.0,"[['office supplies', 2589.7], ['art and crafts', 43.8], ['travel and leisure', 1561.4], ['pet supplies', 273.1], ['music', 5842.1], ['travel and leisure', 6504.6], ['art and crafts', 403.7], ['travel and leisure', 9280.4], ['garden and outdoor', 3736.2], ['travel and leisure', 8026.2], ['pet supplies', 862.7], ['automotive', 81927.9], ['art and crafts', 406.0], ['office supplies', 1331.2], ['health and wellness', 140.4], ['party supplies', 67.2], ['music', 661.1], ['office supplies', 5131.4], ['art and crafts', 50.7], ['music', 5798.3], ['music', 792.2], ['travel and leisure', 7984.6], ['industrial and scientific', 8857.1], ['travel and leisure', 5852.6], ['industrial and scientific', 82219.1], ['pet supplies', 466.4], ['office supplies', 7644.1], ['music', 5499.3], ['pet supplies', 661.2], ['art and crafts', 438.6], ['pet supplies', 30.6], ['office supplies', 8376.3], ['garden and outdoor', 17505.9], ['music', 3418.5], ['travel and leisure', 2486.8]]",4.890027104662033,96,up-sell
26.0,"[['sports and fitness', 1815.0], ['books and media', 181.4], ['fashion', 945.2], ['beauty and personal care', 443.8], ['health and wellness', 696.3], ['home and kitchen', 13418.5], ['beauty and personal care', 302.3], ['fashion', 7194.3], ['sports and fitness', 4738.3], ['beauty and personal care', 38.5], ['electronics', 402.0]]",4.831306347127593,263,welcome
50.0,"[['fashion', 1825.3], ['books and media', 497.7], ['sports and fitness', 673.6], ['beauty and personal care', 438.0], ['books and media', 447.4], ['sports and fitness', 810.3], ['electronics', 6799.4], ['home and kitchen', 14009.3], ['beauty and personal care', 258.0], ['home and kitchen', 2926.7], ['fashion', 8130.1], ['beauty and personal care', 445.9], ['beauty and personal care', 461.3], ['beauty and personal care', 111.3], ['fashion', 5992.9], ['fashion', 7017.1], ['beauty and personal care', 43.5], ['fashion', 5602.6], ['fashion', 490.2], ['home and kitchen', 16066.2], ['electronics', 8838.8], ['beauty and personal care', 318.1], ['home and kitchen', 18548.2], ['beauty and personal care', 139.8], ['home and kitchen', 14157.0], ['sports and fitness', 890.0], ['beauty and personal care', 37.7], ['beauty and personal care', 215.2], ['sports and fitness', 4750.6], ['beauty and personal care', 414.5], ['toys and games', 702.1], ['toys and games', 668.1], ['electronics', 2622.4]]",3.9326431877484236,900,welcome
24.0,"[['garden and outdoor', 13352.7], ['books and media', 27.6], ['office supplies', 3243.1], ['pet supplies', 709.8], ['automotive', 43056.2], ['pet supplies', 799.3], ['art and crafts', 513.0], ['pet supplies', 106.2], ['music', 7997.1], ['automotive', 96312.6], ['music', 764.7], ['music', 9806.7], ['health and wellness', 303.3], ['pet supplies', 573.1], ['garden and outdoor', 1588.2], ['office supplies', 8193.0], ['travel and leisure', 4434.1], ['pet supplies', 430.3], ['music', 9409.8], ['pet supplies', 396.0], ['office supplies', 6970.7], ['party supplies', 950.7], ['office supplies', 9393.6], ['pet supplies', 822.5]]",4.942383816832228,62,discount
26.0,"[['art and crafts', 608.6], ['travel and leisure', 6550.7], ['travel and leisure', 9681.0], ['art and crafts', 132.1], ['pet supplies', 845.2], ['garden and outdoor', 7870.2], ['baby and kids', 849.1], ['music', 1631.8], ['travel and leisure', 3955.0], ['baby and kids', 771.2], ['music', 3130.5], ['baby and kids', 335.5], ['garden and outdoor', 18925.8], ['baby and kids', 128.9], ['office supplies', 5270.9], ['art and crafts', 565.0], ['music', 5261.4], ['garden and outdoor', 9127.9], ['garden and outdoor', 14602.9], ['office supplies', 9667.7], ['pet supplies', 125.5], ['music', 3045.0], ['garden and outdoor', 7937.2], ['office supplies', 4582.9], ['travel and leisure', 8607.9], ['pet supplies', 711.0], ['office supplies', 9410.9], ['art and crafts', 365.1], ['art and crafts', 431.7], ['music', 3514.3], ['art and crafts', 102.7], ['office supplies', 4815.4], ['travel and leisure', 5967.5], ['travel and leisure', 4824.4], ['travel and leisure', 8272.7], ['pet supplies', 306.0], ['office supplies', 9020.2], ['garden and outdoor', 3738.8], ['industrial and scientific', 65779.1], ['office supplies', 4575.8], ['garden and outdoor', 10184.2], ['industrial and scientific', 37129.3], ['travel and leisure', 1747.0], ['art and crafts', 190.6], ['art and crafts', 116.6], ['office supplies', 2199.3]]",4.9827257419111115,60,up-sell
31.0,"[['beauty and personal care', 36.4], ['electronics', 829.7], ['home and kitchen', 6392.7], ['home and kitchen', 2589.2]]",3.2233802523392274,97,gift
30.0,"[['travel and leisure', 3942.9], ['pet supplies', 171.3], ['health and wellness', 934.8], ['pet supplies', 787.1], ['office supplies', 4417.9], ['health and wellness', 290.4], ['travel and leisure', 4181.3], ['travel and leisure', 4818.6], ['music', 7780.1], ['music', 511.4], ['travel and leisure', 6863.0], ['travel and leisure', 6374.1], ['travel and leisure', 6670.8], ['automotive', 72724.0], ['music', 9565.8], ['music', 8009.6]]",4.9175631356317995,1,
37.0,"[['art and crafts', 969.3], ['baby and kids', 606.6], ['party supplies', 186.0], ['party supplies', 852.7], ['art and crafts', 115.2], ['garden and outdoor', 17682.6], ['baby and kids', 44.7], ['art and crafts', 940.6], ['garden and outdoor', 5953.9], ['travel and leisure', 3707.2], ['garden and outdoor', 12568.3], ['music', 9424.4], ['garden and outdoor', 3864.2], ['office supplies', 3581.8], ['music', 6793.1], ['baby and kids', 74.3], ['art and crafts', 343.9], ['art and crafts', 634.6], ['baby and kids', 440.2], ['travel and leisure', 9787.5], ['travel and leisure', 9759.3], ['art and crafts', 927.6], ['baby and kids', 955.5], ['music', 9527.0], ['travel and leisure', 8419.1], ['garden and outdoor', 18985.3], ['party supplies', 13.8], ['garden and outdoor', 15661.2], ['art and crafts', 538.3], ['baby and kids', 471.8], ['art and crafts', 131.2], ['garden and outdoor', 7126.4], ['travel and leisure', 3878.3], ['travel and leisure', 2217.3], ['garden and outdoor', 18904.7], ['garden and outdoor', 12211.3], ['industrial and scientific', 96636.5], ['music', 5888.6], ['art and crafts', 531.0], ['office supplies', 3879.0]]",4.808743296727624,986,early-access
35.0,"[['garden and outdoor', 5979.2], ['pet supplies', 784.4], ['travel and leisure', 8070.6], ['books and media', 46.5], ['health and wellness', 406.9], ['pet supplies', 444.3], ['pet supplies', 975.0], ['automotive', 68634.5], ['pet supplies', 217.5], ['travel and leisure', 3049.9], ['automotive', 70913.8]]",3.928164977015232,12,cashback
34.0,"[['fashion', 9724.7], ['fashion', 5327.0], ['home and kitchen', 16491.8], ['beauty and personal care', 45.5], ['electronics', 4212.9], ['fashion', 2673.9], ['beauty and personal care', 159.6], ['fashion', 8473.3], ['electronics', 5369.6], ['fashion', 3673.6], ['fashion', 3211.3], ['beauty and personal care', 37.2], ['home and kitchen', 17862.4], ['fashion', 3473.1], ['home and kitchen', 12152.1], ['home and kitchen', 11679.1], ['beauty and personal care', 231.2], ['beauty and personal care', 402.7], ['fashion', 3121.8], ['beauty and personal care', 261.5], ['beauty and personal care', 134.5], ['fashion', 8424.4], ['electronics', 6214.7], ['fashion', 3664.1], ['home and kitchen', 257.3], ['beauty and personal care', 316.8], ['fashion', 7204.4], ['beauty and personal care', 303.9], ['fashion', 9867.3], ['sports and fitness', 586.4], ['electronics', 2986.8], ['fashion', 4220.3], ['fashion', 3908.3], ['fashion', 7424.3], ['electronics', 1333.5], ['fashion', 721.7], ['sports and fitness', 159.8], ['fashion', 6893.6], ['fashion', 7916.6], ['fashion', 4780.3], ['fashion', 3804.3], ['beauty and personal care', 92.9]]",3.975237865559307,334,
24.0,"[['pet supplies', 575.1], ['garden and outdoor', 2784.3], ['music', 817.3]]",4.0734908688103335,393,loyalty
25.0,"[['books and media', 999.0], ['food and beverages', 6.7], ['food and beverages', 11.8], ['automotive', 53675.9], ['health and wellness', 549.1], ['automotive', 72937.9], ['books and media', 914.4], ['health and wellness', 917.6], ['food and beverages', 64.2], ['food and beverages', 75.8], ['health and wellness', 655.9], ['automotive', 20578.4], ['books and media', 944.8], ['books and media', 845.4]]",3.085763889365783,28,
36.0,"[['education and learning', 1811.5], ['industrial and scientific', 27524.7], ['industrial and scientific', 39504.4], ['garden and outdoor', 301.2], ['industrial and scientific', 32141.7], ['art and crafts', 158.3], ['travel and leisure', 9349.1], ['music', 3720.4], ['art and crafts', 397.1], ['industrial and scientific', 88743.2], ['baby and kids', 814.7], ['art and crafts', 75.9], ['travel and leisure', 640.7], ['art and crafts', 847.6], ['baby and kids', 119.5], ['travel and leisure', 4610.9], ['travel and leisure', 1513.2], ['baby and kids', 440.2], ['industrial and scientific', 20643.6], ['baby and kids', 638.1], ['music', 892.3], ['baby and kids', 674.4], ['industrial and scientific', 52743.2], ['baby and kids', 608.6], ['baby and kids', 354.1], ['industrial and scientific', 93342.4], ['garden and outdoor', 2039.1], ['garden and outdoor', 17903.5], ['garden and outdoor', 10979.7], ['travel and leisure', 8476.7], ['garden and outdoor', 16081.6], ['garden and outdoor', 4921.4], ['music', 2190.2], ['garden and outdoor', 9910.4], ['baby and kids', 712.2], ['baby and kids', 343.3], ['music', 8931.9], ['garden and outdoor', 6799.6], ['baby and kids', 46.3], ['travel and leisure', 7391.7], ['art and crafts', 167.5], ['music', 9177.1], ['art and crafts', 658.2], ['art and crafts', 305.0], ['art and crafts', 434.0]]",4.224669237183827,819,discount
27.0,"[['toys and games', 76.2], ['toys and games', 262.4], ['health and wellness', 415.6], ['food and beverages', 38.1], ['books and media', 482.3], ['automotive', 80455.7], ['health and wellness', 770.5], ['toys and games', 550.6], ['food and beverages', 14.9], ['toys and games', 648.6], ['books and media', 885.2], ['pet supplies', 473.4], ['automotive', 21356.5], ['books and media', 278.2], ['books and media', 629.2], ['pet supplies', 652.3], ['food and beverages', 13.0], ['pet supplies', 710.0], ['books and media', 969.1], ['health and wellness', 254.9], ['automotive', 6198.1], ['books and media', 489.7], ['health and wellness', 975.8], ['home and kitchen', 906.6]]",4.8528253183815035,576,gift
24.0,"[['garden and outdoor', 11588.6], ['travel and leisure', 3482.9], ['art and crafts', 414.9], ['garden and outdoor', 18032.8], ['art and crafts', 348.3], ['office supplies', 3150.1], ['baby and kids', 720.9], ['office supplies', 9782.3], ['art and crafts', 29.1], ['office supplies', 685.3], ['automotive', 77871.1], ['automotive', 10569.5], ['music', 7491.3], ['travel and leisure', 3799.3]]",3.990272323487214,879,loyalty
38.0,"[['pet supplies', 417.1], ['travel and leisure', 4215.4], ['art and crafts', 970.8], ['office supplies', 2801.5], ['garden and outdoor', 9557.4], ['health and wellness', 124.8], ['travel and leisure', 4745.0], ['music', 3397.7], ['automotive', 51022.8], ['music', 4360.2], ['music', 8909.9], ['art and crafts', 610.0], ['pet supplies', 411.2], ['pet supplies', 395.6], ['automotive', 10062.3], ['art and crafts', 235.9], ['travel and leisure', 8885.4], ['pet supplies', 373.9], ['travel and leisure', 9583.0], ['garden and outdoor', 3286.5], ['automotive', 18636.1], ['art and crafts', 876.9], ['travel and leisure', 5203.6], ['art and crafts', 853.4], ['health and wellness', 311.5], ['art and crafts', 242.6], ['baby and kids', 631.8], ['music', 3188.6], ['travel and leisure', 387.0], ['office supplies', 9005.9], ['health and wellness', 821.3], ['office supplies', 5258.8], ['art and crafts', 261.1], ['office supplies', 3271.3], ['pet supplies', 39.3], ['music', 1302.2], ['garden and outdoor', 6714.8], ['office supplies', 8271.9], ['office supplies', 7790.8], ['office supplies', 4110.6]]",4.045000982304875,978,
